Folio CFI,Empacadora,Fecha expedición,Tipo,Oficial,Folio RPV,Tercero especialista,Tercería,Producto,Variedad,Transporte,Cantidad,Uni. Medida,Mpio. Origen,País Destino,Estado destino,Mpio. Destino,Puerto de entrada,Estatus,No. cajas,Referencia,Observaciones,Justificación,Id Predicción,Id Continente,Continente
2318,Agro Jalisco,01/03/2021,Internacional,Berenice Bernardino Padilla,9TH47OJGC753-U839X5RVNE2Y068MK16SAZ0L,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,9698,Kilogramos,Techaluta De Montene; Tecolotlán; Tenamaxtlán,Qatar,Doha,Doha,Doha,Original,970,,,,4,1,Medio Oriente
2319,Agro Jalisco,01/03/2021,Internacional,Francisco Fernández Villa,8DT31Z2LKV9A-R4FYP50428GBS6WIHJ7MX07E,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,9295,Kilogramos,Teocaltiche; Teocuitatlán De Coro; Tepatitlán De Morelo; Tequila,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,930,,,,4,1,Medio Oriente
2320,Agro Jalisco,01/03/2021,Internacional,Isabella Rodríguez Molina,105RT27HWQ3L-YEBK0IZJ7P82S6985NU3OC6F,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,7548,Kilogramos,Teuchitlán,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,755,,,,4,4,Asia
2321,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Andrea López Gonzales,SU1E9DM3IN67-V5QR5GOTWL64P380BC21JA4K,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,4221,Kilogramos,San Pedro Tlaquepaqu; Tizapán El Alto; Tlajomulco De Zúñiga; Tolimán; Tomatlán,Japón,Osaka,Osaka,Osaka,Original,422,,,,1,4,Asia
2322,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Sandra Barrera Robles,TV0UY7EF1J59-Z1QW2I6M5G03RA4PKC6DB9LN,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,9595,Kilogramos,Tonalá; Tonaya; Tonila,Canada,Quebec,Montreal,Montreal,Original,960,,,,3,2,America
2323,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Berenice Bernardino Padilla,2X87U533Z5EH-WJVG2F9YL7NSA16C84I0TMQ0,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,7166,Kilogramos,Totatiche; Tototlán; Tuxcacuesco,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,717,,,,4,2,America
2324,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Francisco Fernández Villa,SXYNVO6CB31H-589LFDRQMJ24ZW0570G4829K,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,2989,Kilogramos,Tuxcueca,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,299,,,,4,2,America
2325,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Isabella Rodríguez Molina,J2WI9U8X5GPQ-E7Z440DNMOSHYV7KL113T806,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,6210,Kilogramos,Tuxpan; Unión De San Antonio; Unión De Tula; Valle De Guadalupe,Chile,Valparaíso,Valparaíso,Valparaíso,Original,621,,,,4,2,America
2326,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Andrea López Gonzales,V2ODC329MHEZ-79Q4TFYS0A1068RB61WG7NLU,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,2614,Kilogramos,Valle De Juárez,U Europea,Andalucía,Valle-niza,Valle-niza,Original,261,,,,2,3,Europa
2327,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Sandra Barrera Robles,QH826ZXM4KWF-YEB0TS3ADP509N5G13J9RVL7,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,6432,Kilogramos,San Gabriel; Villa Corona; Villa Guerrero,Francia,Le Havre,Le Havre ,Le Havre ,Original,643,,,,2,3,Europa
2328,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Berenice Bernardino Padilla,CJ63H8YQK024-AO4VB69Z0WSI2FRP5713185E,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,6087,Kilogramos,Cañadas De Obregón; Villa Hidalgo,Alemania,Berlin,Berlin,Berlin,Original,609,,,,2,3,Europa
2329,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Francisco Fernández Villa,Z43HFL9UPX3C-Y69TA1M2KB0D265184JO857V,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,5774,Kilogramos,Yahualica De Gonzále; Zacoalco De Torres; Zapopan; Zapotiltic,España,Algeciras,Algeciras,Algeciras,Original,577,,,,2,3,Europa
2330,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Isabella Rodríguez Molina,7VA8CL93OT0M-YIX4PW25796R3ENB2QDS45G8,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,1688,Kilogramos,Zapotitlán De Vadill; Zapotlanejo; Zapotlán Del Rey,Portugal,Lisboa,Lisboa,Lisboa,Original,169,,,,2,3,Europa
2331,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Andrea López Gonzales,JV4LG0SH78OY-P62EQD51C69Z7IBR08W431KN,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,1587,Kilogramos,Acatic; San Ignacio Cerro Go,A Saudita,Dammam ,Dammam ,Dammam ,Original,159,,,,4,1,Medio Oriente
2332,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Sandra Barrera Robles,98EQJUZOKWL2-Y5B80653124S0MGR7VPFIDHC,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,4332,Kilogramos,Acatlán De Juárez; Ahualulco De Mercado; Amacueca; Amatitán; Ameca,Qatar,Doha,Doha,Doha,Original,433,,,,4,1,Medio Oriente
2333,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Berenice Bernardino Padilla,RFVHO56Z07M4-9J482IG825QS193CPDTK0B73,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,8026,Kilogramos,Arandas; Atemajac De Brizuela; Atengo; El Arenal; San Juanito De Escob,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,803,,,,4,1,Medio Oriente
2334,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Francisco Fernández Villa,PHS4536JL7NA-281VBGR52OUI6C91D8YK9T4E,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,1242,Kilogramos,Atenguillo; Atotonilco El Alto; Atoyac,R Bahrein,Bahrein,Bahrein,Bahrein,Original,124,,,,4,1,Medio Oriente
2335,Eliseo Marquez Chavez Y/o Aguacates D' Eliseos,01/03/2021,Internacional,Isabella Rodríguez Molina,GBJLE357820F-R80QWMH5UVD2KZX916SY14O6,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,6842,Kilogramos,Autlán De Navarro,Uruguay,Uruguay,Montevideo,Montevideo,Original,684,,,,4,2,America
2336,Andrea Martínez Méndez,01/04/2021,Internacional,Andrea López Gonzales,762CPN8W494I-B7XT09QGV5DMA3ZJLYO813UF,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,1121,Kilogramos,Ayotlán; Ayutla; La Barca,Canada,Quebec,Montreal,Montreal,Original,112,,,,3,2,America
2337,Andrea Martínez Méndez,01/04/2021,Internacional,Sandra Barrera Robles,207BM253085Y-D7U8E4FJ6VN1G146AP3XTQOS,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,7364,Kilogramos,Bolaños; Cabo Corrientes,Hong Kong,Sha Tin,Sha Tin,Sha Tin,Original,736,,,,4,4,Asia
2338,Andrea Martínez Méndez,01/04/2021,Internacional,Berenice Bernardino Padilla,O15LTBF3CEH4-YM10SVNKIUXA89G50QD2P6Z7,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,689,Kilogramos,Casimiro Castillo; Cihuatlán,Honduras,Tegucigalpa,Tegucigalpa,Tegucigalpa,Original,69,,,,4,2,America
2339,Andrea Martínez Méndez,01/04/2021,Internacional,Francisco Fernández Villa,H2P86W8T5047-9UFRXY3M2I6G0SOQJL7CNA13,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9107,Kilogramos,Cocula; Zapotlán El Grande,Costa Rica,Cártago,Cártago,Cártago,Original,911,,,,4,2,America
2340,Andrea Martínez Méndez,01/04/2021,Internacional,Isabella Rodríguez Molina,6Q6DP3N7E91C-SHU58VB34Z1A0O5YF2MG87IK,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,9318,Kilogramos,Colotlán; Concepción De Buenos; Cuautitlán De García; Cuautla; Cuquío,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,932,,,,4,2,America
2341,Andrea Martínez Méndez,01/04/2021,Internacional,Andrea López Gonzales,XZO1Y1PQL0BG-6D5W8RK9SIM3F9A7V5CUE624,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,5427,Kilogramos,Chapala; Chimaltitán; Chiquilistlán; Degollado,Argentina,Buenos Aires,Buenos Aires,Buenos Aires,Original,543,,,,4,2,America
2342,Andrea Martínez Méndez,01/04/2021,Internacional,Sandra Barrera Robles,UXJW721KO9PE-TDVL39F40GH1466RIS7CA2N8,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,4258,Kilogramos,Ejutla,Singapur,Centro Singapur,Singapur,Singapur,Original,426,,,,4,4,Asia
2343,Andrea Martínez Méndez,01/04/2021,Internacional,Berenice Bernardino Padilla,KX1837VQFMCI-9NZ7YOD0L3E42J5T95H6GAP2,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,4917,Kilogramos,El Grullo; Encarnación De Díaz; Etzatlán,Francia,Le Havre,Le Havre ,Le Havre ,Original,492,,,,2,3,Europa
2344,Andrea Martínez Méndez,01/04/2021,Internacional,Francisco Fernández Villa,D072MAXBK17L-WV6E480Q2T98I3PNJ5H5COY3,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,8977,Kilogramos,Guachinango,A Saudita,Dammam ,Dammam ,Dammam ,Original,898,,,,4,1,Medio Oriente
2345,Andrea Martínez Méndez,01/04/2021,Internacional,Isabella Rodríguez Molina,1934MK7ZBDRA-6JC9VEF8S5QY10X204L7HNGU,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,4618,Kilogramos,Guadalajara; Hostotipaquillo; Huejuquilla El Alto; Huejúcar,R Bahrein,Bahrein,Bahrein,Bahrein,Original,462,,,,4,1,Medio Oriente
2346,Andrea Martínez Méndez,01/04/2021,Internacional,Andrea López Gonzales,4UYON5161V9G-027BI2AR63C3XQ0JLPZ59D8H,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,1258,Kilogramos,Ixtlahuacán De Los M; Ixtlahuacán Del Río; La Huerta,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,126,,,,4,4,Asia
2347,Andrea Martínez Méndez,01/04/2021,Internacional,Sandra Barrera Robles,J2ZYG3MDCX11-L5239IRSTEOUWB9N08K57PFA,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,8099,Kilogramos,Jalostotitlán; Jamay; Jesús María; Jilotlán De Los Dolo,Uruguay,Uruguay,Montevideo,Montevideo,Original,810,,,,4,2,America
2348,Marco Antonio Trujillo,01/04/2021,Internacional,Berenice Bernardino Padilla,1JI2GO0XA4H5-7K3C6F68ME5L1N3702WDUSTQ,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,9044,Kilogramos,Jocotepec; Juanacatlán; Juchitlán; Lagos De Moreno,Hong Kong,Sha Tin,Sha Tin,Sha Tin,Original,904,,,,4,4,Asia
2349,Marco Antonio Trujillo,01/04/2021,Internacional,Francisco Fernández Villa,VY2E58L93B0C-U2M075AO8XRGZ1SKFIN6T6D4,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,5375,Kilogramos,El Limón; Magdalena,El Salvador,San Salvador,San Salvador,San Salvador,Original,538,,,,4,2,America
2350,Marco Antonio Trujillo,01/04/2021,Internacional,Isabella Rodríguez Molina,4FCO2V29I59X-6M38QB07TA51USPYW84L6Z1H,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,5584,Kilogramos,La Manzanilla De La ; Mascota; Mazamitla; Santa María Del Oro,Costa Rica,Cártago,Cártago,Cártago,Original,558,,,,4,2,America
2351,Marco Antonio Trujillo,01/04/2021,Internacional,Andrea López Gonzales,E09HVLURIZBX-75A2YNS321KDOP7808TCG6MW,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,2854,Kilogramos,Mexticacán; Mezquitic; Mixtlán; Ocotlán; Ojuelos De Jalisco,Singapur,Centro Singapur,Singapur,Singapur,Original,285,,,,4,4,Asia
2352,Marco Antonio Trujillo,01/04/2021,Internacional,Sandra Barrera Robles,LH19CRQJ4EP1-B7838V0KA2S6ZF3XTD6O7GMW,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,8781,Kilogramos,Pihuamo; Poncitlán; Puerto Vallarta,U Europea,Andalucía,Valle-niza,Valle-niza,Original,878,,,,2,3,Europa
2353,Marco Antonio Trujillo,01/04/2021,Internacional,Berenice Bernardino Padilla,HNT9Z7R4E1MA-O87LPD2C86KGFX1J56VI2W93,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,4894,Kilogramos,El Salto; Quitupan; San Cristóbal De La ; Villa Purificación,P Bajos,Amsterdam,Amsterdam,Amsterdam,Original,489,,,,2,3,Europa
2354,Marco Antonio Trujillo,01/04/2021,Internacional,Francisco Fernández Villa,2E07AI65CJ3G-6YS1LNKRM2HB80PD143479O5,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,5632,Kilogramos,San Diego De Alejand; San Juan De Los Lago,A Saudita,Dammam ,Dammam ,Dammam ,Original,563,,,,4,1,Medio Oriente
2355,Marco Antonio Trujillo,01/04/2021,Internacional,Isabella Rodríguez Molina,B0099V578512-F62SIL8UQ7THGOZ1X3WKCAPD,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,3700,Kilogramos,San Julián; San Marcos; San Martín De Bolaño; San Martín Hidalgo; San Miguel El Alto,Qatar,Doha,Doha,Doha,Original,370,,,,4,1,Medio Oriente
2356,Marco Antonio Trujillo,01/04/2021,Internacional,Andrea López Gonzales,1WMG6P87AQ73-KFHLIZT629R9D410S3U5OC8V,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,9767,Kilogramos,Gómez Farías; San Sebastián Del Oe; Santa María De Los á; Sayula,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,977,,,,4,1,Medio Oriente
2357,Marco Antonio Trujillo,01/04/2021,Internacional,Sandra Barrera Robles,658E2NGZC4R1-39AW3T7B687IVJPMSD1H490F,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,6682,Kilogramos,Tala,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,668,,,,4,4,Asia
2358,Marco Antonio Trujillo,01/04/2021,Internacional,Berenice Bernardino Padilla,L0FQ61Z8H45U-25CY6PMKIGV9A873DSBX70T3,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,1200,Kilogramos,Talpa De Allende; Tamazula De Gordiano; Tapalpa,Uruguay,Uruguay,Montevideo,Montevideo,Original,120,,,,4,2,America
2359,David Preciado Aguilar,01/04/2021,Internacional,Francisco Fernández Villa,T4P6MHZ18780-9J92RGEFA1D5O3BUSN64K03V,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,2781,Kilogramos,Tecalitlán,China,Shangai,Shangai,Shangai,Original,278,,,,4,4,Asia
2360,David Preciado Aguilar,01/04/2021,Internacional,Isabella Rodríguez Molina,0VG74LQ4JU09-72883C5HOE59M6W6YPKBNR11,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,4379,Kilogramos,Techaluta De Montene; Tecolotlán; Tenamaxtlán; Teocaltiche,Japón,Osaka,Osaka,Osaka,Original,438,,,,1,4,Asia
2361,David Preciado Aguilar,01/04/2021,Internacional,Andrea López Gonzales,YH2Q1K3ES6C2-4NWF6MBU10T8Z9XJOLP495RG,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,7379,Kilogramos,Teocuitatlán De Coro; Tepatitlán De Morelo; Tequila; Teuchitlán,Reino Unido,Essex,Essex,Essex,Original,738,,,,2,3,Europa
2362,David Preciado Aguilar,01/04/2021,Internacional,Sandra Barrera Robles,R5S94W029T3K-7J85O7P1Y46QBMIL0ACHGX8Z,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,6672,Kilogramos,San Pedro Tlaquepaqu; Tizapán El Alto; Tlajomulco De Zúñiga; Tolimán; Tomatlán,Corea,Seúl,Yeongdeungpo-gu,Yeongdeungpo-gu,Original,667,,,,4,4,Asia
2363,David Preciado Aguilar,01/04/2021,Internacional,Berenice Bernardino Padilla,UF9AXLZCPG7W-04DJ6N25I94EOMKY187RT8B2,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,3829,Kilogramos,Tonalá; Tonaya; Tonila; Totatiche,Hong Kong,Sha Tin,Sha Tin,Sha Tin,Original,383,,,,4,4,Asia
2364,David Preciado Aguilar,01/04/2021,Internacional,Francisco Fernández Villa,UVSWFD27YH6B-51C6P20ON3J98LAXZG44RQT1,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,5631,Kilogramos,Tototlán; Tuxcacuesco; Tuxcueca; Tuxpan,Guatemala,Guatemala,Villa Nueva,Villa Nueva,Original,563,,,,4,2,America
2365,David Preciado Aguilar,01/04/2021,Internacional,Isabella Rodríguez Molina,02XT9QGMK6HY-FA5O05IJR7S6N4184B7893VD,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,2410,Kilogramos,Unión De San Antonio,Singapur,Centro Singapur,Singapur,Singapur,Original,241,,,,4,4,Asia
2366,David Preciado Aguilar,01/04/2021,Internacional,Andrea López Gonzales,YVIB88DOA9R2-66QZ4NX9173KJ3MCHGL1E70S,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,2713,Kilogramos,Unión De Tula; Valle De Guadalupe; Valle De Juárez,Alemania,Berlin,Berlin,Berlin,Original,271,,,,2,3,Europa
2367,David Preciado Aguilar,01/04/2021,Internacional,Sandra Barrera Robles,6M4LE0D2133B-YAOWGRK90ZQC8JX8675SPU57,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,2611,Kilogramos,San Gabriel,Belgica,Amberes,Amberes,Amberes,Original,261,,,,2,3,Europa
2368,David Preciado Aguilar,01/04/2021,Internacional,Berenice Bernardino Padilla,1IG43SJLK1Q8-W2EBV570NAY6T0OF7D93RMH5,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,4218,Kilogramos,Villa Corona; Villa Guerrero; Villa Hidalgo,España,Algeciras,Algeciras,Algeciras,Original,422,,,,2,3,Europa
2369,David Preciado Aguilar,01/04/2021,Internacional,Francisco Fernández Villa,403WGQ0IOBX6-1UAJ5RVKT9E725H2PZ96MD3Y,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,9482,Kilogramos,Cañadas De Obregón; Yahualica De Gonzále; Zacoalco De Torres,Portugal,Lisboa,Lisboa,Lisboa,Original,948,,,,2,3,Europa
2370,David Preciado Aguilar,01/04/2021,Internacional,Isabella Rodríguez Molina,QKVUO3C1BE92-1XF3P5RLGIAHZ82YT76JWD07,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,9143,Kilogramos,Zapopan; Zapotiltic,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,914,,,,4,4,Asia
2371,David Preciado Aguilar,01/04/2021,Internacional,Andrea López Gonzales,OFKV62X34A76-S5QL2U148WN9R3M8CHPJE15G,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,5825,Kilogramos,Zapotitlán De Vadill,Uruguay,Uruguay,Montevideo,Montevideo,Original,583,,,,4,2,America
2372,Avocado,01/04/2021,Internacional,Sandra Barrera Robles,VM0X6ZO7FGR2-KW60L344N5H9YA173ES95QIC,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,1740,Kilogramos,Zapotlanejo; Zapotlán Del Rey,Reino Unido,Essex,Essex,Essex,Original,174,,,,2,3,Europa
2373,Avocado,01/04/2021,Internacional,Berenice Bernardino Padilla,LRO49JBF6QP1-WA4YDT3M2HX07UZG5E69CN27,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,2997,Kilogramos,San Ignacio Cerro Go,El Salvador,San Salvador,San Salvador,San Salvador,Original,300,,,,4,2,America
2374,Avocado,01/04/2021,Internacional,Francisco Fernández Villa,J5NR9UGZYH41-E39BM7886F607KQXTOIA125P,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,1958,Kilogramos,Acatic; Acatlán De Juárez; Ahualulco De Mercado; Amacueca,Honduras,Tegucigalpa,Tegucigalpa,Tegucigalpa,Original,196,,,,4,2,America
2375,Avocado,01/04/2021,Internacional,Isabella Rodríguez Molina,138XCUL6TN5Q-VMH2SWKJ90OP05I97GZFY1A6,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,4578,Kilogramos,Amatitán; Ameca; San Juanito De Escob,Costa Rica,Cártago,Cártago,Cártago,Original,458,,,,4,2,America
2376,Avocado,01/04/2021,Internacional,Andrea López Gonzales,H51Z7M8UR4TO-FKVJ8AWP0DE76SNG402BILQ9,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,694,Kilogramos,Arandas; Atemajac De Brizuela; Atengo; Atenguillo; El Arenal,Rusia,Óblast De Moscú,Moscú,Moscú,Original,69,,,,2,3,Europa
2377,Avocado,01/04/2021,Internacional,Sandra Barrera Robles,V4C8TNYD6PU2-97A4W0EBXRQZSMLI16250KF3,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,1702,Kilogramos,Atotonilco El Alto,Panamá,Panamá,Panamá,Panamá,Original,170,,,,4,2,America
2378,Avocado,01/04/2021,Internacional,Berenice Bernardino Padilla,PV5TYA3B36FE-91I5XS8W074U6G8Q29N1KZJ0,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,4377,Kilogramos,Atoyac,Chile,Valparaíso,Valparaíso,Valparaíso,Original,438,,,,4,2,America
2379,Avocado,01/04/2021,Internacional,Francisco Fernández Villa,75EH2O46V1GF-AM40X893K065RT1YDJ73UWCN,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,7265,Kilogramos,Autlán De Navarro; Ayotlán,Francia,Le Havre,Le Havre ,Le Havre ,Original,727,,,,2,3,Europa
2380,Avocado,01/04/2021,Internacional,Isabella Rodríguez Molina,YX6ZU34P172F-RCI3918OJK0692EHMAQ7B4GT,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,7971,Kilogramos,Ayutla; Bolaños; Cabo Corrientes; La Barca,Alemania,Berlin,Berlin,Berlin,Original,797,,,,2,3,Europa
2381,Avocado,01/04/2021,Internacional,Andrea López Gonzales,47B749PIYF36-8RWZA6ME59T0HUX5JSO1GN12,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,6749,Kilogramos,Casimiro Castillo; Cihuatlán; Cocula; Zapotlán El Grande,Belgica,Amberes,Amberes,Amberes,Original,675,,,,2,3,Europa
2382,Avocado,01/04/2021,Internacional,Sandra Barrera Robles,4U6MNX5RD7KE-70OCY6ZA28FV0G314PQ5I9JL,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,7196,Kilogramos,Colotlán; Concepción De Buenos; Cuautitlán De García; Cuautla; Cuquío,P Bajos,Amsterdam,Amsterdam,Amsterdam,Original,720,,,,2,3,Europa
2383,Avocado,01/04/2021,Internacional,Berenice Bernardino Padilla,YLQZ7MS8JX41-I39KTGP1V67C54H9A28RNEOD,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,9767,Kilogramos,Chapala; Chimaltitán; Chiquilistlán; Degollado,A Saudita,Dammam ,Dammam ,Dammam ,Original,977,,,,4,1,Medio Oriente
2384,Avocado,01/04/2021,Internacional,Francisco Fernández Villa,OKTWYFSRJ3CZ-8A3INV19D5G4MU54722869PQ,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Hass,Marítimo,3303,Kilogramos,Ejutla; El Grullo; Encarnación De Díaz; Etzatlán,Aeropuerto Intkuwait,Kuwait,Kuwait,Kuwait,Original,330,,,,4,1,Medio Oriente
2385,Avocado,01/04/2021,Internacional,Isabella Rodríguez Molina,0JHB1TPNO21V-MU03D4F696828Z57KGWCRY5S,Alexander Martínez Aguilar,Amenac,Persea americana,Méndez,Terrestre,5395,Kilogramos,Guachinango; Guadalajara; Hostotipaquillo; Huejúcar,Malaysia,Kuala Lumpur,Kuala Lumpur,Kuala Lumpur,Original,540,,,,4,4,Asia
2386,Avocado,01/04/2021,Internacional,Andrea López Gonzales,T9IXK78631SE-M3RG127JZQ56WPOU45BD408C,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Hass,Aéreo,7140,Kilogramos,Huejuquilla El Alto; Ixtlahuacán De Los M; Ixtlahuacán Del Río; Jalostotitlán; La Huerta,Uruguay,Uruguay,Montevideo,Montevideo,Original,714,,,,4,2,America
2387,Agro Jalisco,01/04/2021,Internacional,Sandra Barrera Robles,3ICDQXEF16UO-09KHPVR8N46MT75WGYZ4A022,Antonio Luis juan Méndez,Siar A.C.,Persea americana,Méndez,Marítimo,8865,Kilogramos,Jamay; Jesús María; Jilotlán De Los Dolo; Jocotepec,China,Shangai,Shangai,Shangai,Original,887,,,,4,4,Asia
2388,Agro Jalisco,01/04/2021,Internacional,Berenice Bernardino Padilla,FLYPJSEHWGRN-96IZDVB5Q4A8061K2C37M8UT,Alexander Martínez Aguilar,Amenac,Persea americana,Hass,Terrestre,6200,Kilogramos,Juanacatlán,Japón,Osaka,Osaka,Osaka,Original,620,,,,1,4,Asia
2389,Agro Jalisco,01/04/2021,Internacional,Francisco Fernández Villa,5Z7L26RVJ9C1-Q1WK8M7D2ENG3S484H0PA5Y6,Martín Herrera Vázquez,Pamfa A.C.,Persea americana,Méndez,Aéreo,6085,Kilogramos,El Limón; Juchitlán; Lagos De Moreno; Magdalena,Corea,Seúl,Yeongdeungpo-gu,Yeongdeungpo-gu,Original,609,,,,4,4,Asia
